image_id,split,brightness_mean,brightness_std,contrast,r_mean,g_mean,b_mean,r_std,g_std,b_std,dynamic_range,min_pixel,max_pixel
000276,train,90.85772705078125,12.909093856811523,0.14208030700683594,90.857725,90.857725,90.857725,12.909093028728819,12.909093028728819,12.909093028728819,70.0,52.0,122.0
000277,train,137.241455078125,12.809420585632324,0.09333492070436478,137.24145,137.24145,137.24145,12.809420435659842,12.809420435659842,12.809420435659842,84.0,90.0,174.0
000278,train,89.30502319335938,12.730598449707031,0.14255186915397644,89.305025,89.305025,89.305025,12.730598365724017,12.730598365724017,12.730598365724017,66.0,61.0,127.0
000279,train,126.08260345458984,14.436121940612793,0.11449733376502991,126.0826,126.0826,126.0826,14.43612230621506,14.43612230621506,14.43612230621506,96.0,88.0,184.0
000281,train,85.30560302734375,11.589249610900879,0.13585565984249115,85.3056,85.3056,85.3056,11.5892497013396,11.5892497013396,11.5892497013396,68.0,60.0,128.0
000280,train,122.76679992675781,12.461584091186523,0.10150614380836487,122.7668,122.7668,122.7668,12.461583677847692,12.461583677847692,12.461583677847692,85.0,79.0,164.0
000283,train,105.10212707519531,16.551856994628906,0.1574835628271103,105.102125,105.102125,105.102125,16.551857765349936,16.551857765349936,16.551857765349936,153.0,60.0,213.0
000286,train,97.10807800292969,14.445950508117676,0.1487615704536438,97.108075,97.108075,97.108075,14.445950809634338,14.445950809634338,14.445950809634338,81.0,59.0,140.0
000282,train,108.03202819824219,12.276634216308594,0.11363884061574936,108.032025,108.032025,108.032025,12.2766342862926,12.2766342862926,12.2766342862926,95.0,68.0,163.0
000284,train,82.09212493896484,15.10710620880127,0.18402625620365143,82.092125,82.092125,82.092125,15.107105546211525,15.107105546211525,15.107105546211525,99.0,46.0,145.0
000285,train,84.40997314453125,13.590682029724121,0.16100801527500153,84.409975,84.409975,84.409975,13.590682304408965,13.590682304408965,13.590682304408965,65.0,54.0,119.0
000288,train,68.28485107421875,11.347894668579102,0.166184663772583,68.28485,68.28485,68.28485,11.347894539406859,11.347894539406859,11.347894539406859,62.0,36.0,98.0
000287,train,83.52114868164062,10.687939643859863,0.12796686589717865,83.52115,83.52115,83.52115,10.687939589906936,10.687939589906936,10.687939589906936,80.0,45.0,125.0
000290,train,98.2009506225586,16.55759620666504,0.16860932111740112,98.20095,98.20095,98.20095,16.557595510746722,16.557595510746722,16.557595510746722,70.0,67.0,137.0
000289,train,83.5300521850586,13.90896224975586,0.16651447117328644,83.53005,83.53005,83.53005,13.908962829682881,13.908962829682881,13.908962829682881,82.0,42.0,124.0
000293,train,92.91727447509766,10.479681015014648,0.11278506368398666,92.917275,92.917275,92.917275,10.479681845093152,10.479681845093152,10.479681845093152,79.0,49.0,128.0
000291,train,118.56277465820312,12.364947319030762,0.10429029911756516,118.562775,118.562775,118.562775,12.364946797272319,12.364946797272319,12.364946797272319,82.0,67.0,149.0
000294,train,76.92462158203125,10.962637901306152,0.14251142740249634,76.924625,76.924625,76.924625,10.962638533189672,10.962638533189672,10.962638533189672,55.0,52.0,107.0
000292,train,119.76544952392578,10.440058708190918,0.08717086911201477,119.76545,119.76545,119.76545,10.440059209482483,10.440059209482483,10.440059209482483,81.0,76.0,157.0
000297,train,217.0850067138672,18.686479568481445,0.08607909083366394,217.085,217.085,217.085,18.686481075900833,18.686481075900833,18.686481075900833,96.0,159.0,255.0
000296,train,61.84202575683594,9.041214942932129,0.1461985558271408,61.842025,61.842025,61.842025,9.041215012340707,9.041215012340707,9.041215012340707,56.0,34.0,90.0
000298,train,141.57017517089844,15.399066925048828,0.1087733805179596,141.570175,141.570175,141.570175,15.39906735712832,15.39906735712832,15.39906735712832,106.0,79.0,185.0
000295,train,94.34552764892578,9.036724090576172,0.0957832783460617,94.345525,94.345525,94.345525,9.036724377470799,9.036724377470799,9.036724377470799,72.0,53.0,125.0
000299,train,142.43267822265625,13.116243362426758,0.09208732098340988,142.432675,142.432675,142.432675,13.116242500974698,13.116242500974698,13.116242500974698,96.0,85.0,181.0
000300,train,136.82679748535156,11.335249900817871,0.08284378796815872,136.8268,136.8268,136.8268,11.33525040570344,11.33525040570344,11.33525040570344,85.0,86.0,171.0
000501,train,138.04100036621094,57.28861999511719,0.41501161456108093,138.041,138.041,138.041,57.2886212000254,57.2886212000254,57.2886212000254,255.0,0.0,255.0
000502,train,140.07875061035156,61.84962844848633,0.44153469800949097,140.07875,140.07875,140.07875,61.849626906211,61.849626906211,61.849626906211,255.0,0.0,255.0
000504,train,136.14614868164062,58.002296447753906,0.42602965235710144,136.14615,136.14615,136.14615,58.002297714638,58.002297714638,58.002297714638,255.0,0.0,255.0
000506,train,133.88609313964844,60.60872268676758,0.45268872380256653,133.8861,133.8861,133.8861,60.60872319056061,60.60872319056061,60.60872319056061,255.0,0.0,255.0
000507,train,64.53704833984375,36.764400482177734,0.5696634650230408,64.53705,64.53705,64.53705,36.7644009511579,36.7644009511579,36.7644009511579,223.0,0.0,223.0
000505,train,63.966949462890625,38.395225524902344,0.6002353429794312,63.96695,63.96695,63.96695,38.395227017137174,38.395227017137174,38.395227017137174,224.0,0.0,224.0
000503,train,73.14422607421875,50.999725341796875,0.6972488164901733,73.144225,73.144225,73.144225,50.999728177210656,50.999728177210656,50.999728177210656,255.0,0.0,255.0
000508,train,65.60735321044922,46.018619537353516,0.7014247179031372,65.60735,65.60735,65.60735,46.018619883450434,46.018619883450434,46.018619883450434,252.0,0.0,252.0
000509,train,92.70577239990234,45.5888786315918,0.491758793592453,92.705775,92.705775,92.705775,45.58887755417296,45.58887755417296,45.58887755417296,255.0,0.0,255.0
000511,train,130.43820190429688,50.73011779785156,0.38892069458961487,130.4382,130.4382,130.4382,50.7301185762462,50.7301185762462,50.7301185762462,250.0,5.0,255.0
000510,train,108.68370056152344,45.34607696533203,0.4172297716140747,108.6837,108.6837,108.6837,45.34607760666847,45.34607760666847,45.34607760666847,250.0,5.0,255.0
000515,train,105.69850158691406,45.68000793457031,0.4321727156639099,105.6985,105.6985,105.6985,45.68000982650945,45.68000982650945,45.68000982650945,255.0,0.0,255.0
000513,train,62.46894836425781,34.22399139404297,0.5478560328483582,62.46895,62.46895,62.46895,34.22399137881933,34.22399137881933,34.22399137881933,194.0,0.0,194.0
000514,train,39.30232620239258,24.61914825439453,0.626404345035553,39.302325,39.302325,39.302325,24.619147519651754,24.619147519651754,24.619147519651754,143.0,0.0,143.0
000512,train,146.60498046875,63.2446174621582,0.4313947260379791,146.604975,146.604975,146.604975,63.244614239074735,63.244614239074735,63.244614239074735,249.0,6.0,255.0
000517,train,153.91712951660156,59.966678619384766,0.3896036744117737,153.917125,153.917125,153.917125,59.96668205540786,59.96668205540786,59.96668205540786,255.0,0.0,255.0
000518,train,35.567474365234375,27.740331649780273,0.779935359954834,35.567475,35.567475,35.567475,27.740331597231766,27.740331597231766,27.740331597231766,180.0,0.0,180.0
000516,train,138.2593231201172,57.040077209472656,0.4125586450099945,138.259325,138.259325,138.259325,57.040078239290445,57.040078239290445,57.040078239290445,237.0,18.0,255.0
000519,train,44.12722396850586,28.511144638061523,0.6461123824119568,44.127225,44.127225,44.127225,28.511143239080663,28.511143239080663,28.511143239080663,160.0,0.0,160.0
000521,train,150.50885009765625,63.56562042236328,0.4223380982875824,150.50885,150.50885,150.50885,63.565622168570805,63.565622168570805,63.565622168570805,248.0,7.0,255.0
000520,train,125.03367614746094,61.04319763183594,0.48821404576301575,125.033675,125.033675,125.033675,61.043198564577,61.043198564577,61.043198564577,250.0,5.0,255.0
000522,train,153.4918975830078,60.88616943359375,0.3966735005378723,153.4919,153.4919,153.4919,60.88616619881728,60.88616619881728,60.88616619881728,241.0,14.0,255.0
000526,train,68.61632537841797,30.236318588256836,0.4406577944755554,68.616325,68.616325,68.616325,30.236317045803958,30.236317045803958,30.236317045803958,194.0,0.0,194.0
000525,train,88.13462829589844,40.602840423583984,0.4606911242008209,88.134625,88.134625,88.134625,40.60284227870476,40.60284227870476,40.60284227870476,255.0,0.0,255.0
000527,train,162.77235412597656,63.4543342590332,0.38983485102653503,162.77235,162.77235,162.77235,63.454333386125015,63.454333386125015,63.454333386125015,243.0,12.0,255.0
000523,train,175.67575073242188,67.37017822265625,0.3834916055202484,175.67575,175.67575,175.67575,67.37017895135429,67.37017895135429,67.37017895135429,220.0,35.0,255.0
000528,train,148.4398193359375,55.333335876464844,0.3727661371231079,148.439825,148.439825,148.439825,55.33333650675129,55.33333650675129,55.33333650675129,227.0,28.0,255.0
000529,train,175.18927001953125,65.80144500732422,0.37560203671455383,175.189275,175.189275,175.189275,65.80144755227178,65.80144755227178,65.80144755227178,229.0,26.0,255.0
000524,train,152.19134521484375,67.89781951904297,0.4461345672607422,152.19135,152.19135,152.19135,67.89782459827045,67.89782459827045,67.89782459827045,255.0,0.0,255.0
000530,train,144.59144592285156,58.793209075927734,0.40661609172821045,144.59145,144.59145,144.59145,58.79320740440599,58.79320740440599,58.79320740440599,246.0,9.0,255.0
000531,train,153.19285583496094,59.44535827636719,0.3880426287651062,153.19285,153.19285,153.19285,59.445355233840594,59.445355233840594,59.445355233840594,244.0,11.0,255.0
000532,train,73.8322525024414,35.95172882080078,0.4869379997253418,73.83225,73.83225,73.83225,35.95173027738025,35.95173027738025,35.95173027738025,215.0,0.0,215.0
000535,train,177.1607208251953,66.76657104492188,0.3768700659275055,177.160725,177.160725,177.160725,66.76656755049173,66.76656755049173,66.76656755049173,250.0,5.0,255.0
000534,train,149.3311004638672,64.22073364257812,0.43005597591400146,149.3311,149.3311,149.3311,64.22073553604007,64.22073553604007,64.22073553604007,251.0,4.0,255.0
000533,train,59.09954833984375,32.46063232421875,0.5492534637451172,59.09955,59.09955,59.09955,32.46063138322328,32.46063138322328,32.46063138322328,195.0,0.0,195.0
000537,train,162.79905700683594,71.23535919189453,0.4375661611557007,162.79905,162.79905,162.79905,71.23535827871927,71.23535827871927,71.23535827871927,223.0,32.0,255.0
000538,train,139.7532958984375,63.24427032470703,0.452542245388031,139.7533,139.7533,139.7533,63.24427396302372,63.24427396302372,63.24427396302372,233.0,22.0,255.0
000539,train,117.35745239257812,50.295753479003906,0.42856889963150024,117.35745,117.35745,117.35745,50.29575309603685,50.29575309603685,50.29575309603685,240.0,15.0,255.0
000536,train,174.71859741210938,72.0046157836914,0.4121176302433014,174.7186,174.7186,174.7186,72.00461800495854,72.00461800495854,72.00461800495854,238.0,17.0,255.0
000541,train,213.55352783203125,56.1978874206543,0.2631559669971466,213.553525,213.553525,213.553525,56.197887283014246,56.197887283014246,56.197887283014246,234.0,21.0,255.0
000540,train,99.66602325439453,36.001983642578125,0.36122626066207886,99.666025,99.666025,99.666025,36.001987246530916,36.001987246530916,36.001987246530916,246.0,7.0,253.0
000542,train,174.01937866210938,62.34937286376953,0.35828983783721924,174.019375,174.019375,174.019375,62.34937288866164,62.34937288866164,62.34937288866164,251.0,4.0,255.0
000544,train,90.28455352783203,43.60560989379883,0.48297974467277527,90.28455,90.28455,90.28455,43.60560894308781,43.60560894308781,43.60560894308781,242.0,0.0,242.0
000543,train,172.14404296875,63.777687072753906,0.3704902231693268,172.14405,172.14405,172.14405,63.777685357791874,63.777685357791874,63.777685357791874,216.0,39.0,255.0
000546,train,157.0492706298828,62.20426940917969,0.39608123898506165,157.049275,157.049275,157.049275,62.204268719874634,62.204268719874634,62.204268719874634,240.0,15.0,255.0
000545,train,156.1746063232422,59.67089080810547,0.38207805156707764,156.1746,156.1746,156.1746,59.670890850061895,59.670890850061895,59.670890850061895,255.0,0.0,255.0
000548,train,179.80548095703125,65.6006851196289,0.3648425340652466,179.805475,179.805475,179.805475,65.60068433350658,65.60068433350658,65.60068433350658,251.0,4.0,255.0
000547,train,173.18992614746094,68.70602416992188,0.3967091143131256,173.189925,173.189925,173.189925,68.70602268720243,68.70602268720243,68.70602268720243,250.0,5.0,255.0
000549,train,189.2729949951172,68.60965728759766,0.3624904751777649,189.273,189.273,189.273,68.6096590940372,68.6096590940372,68.6096590940372,251.0,4.0,255.0
000552,train,115.55740356445312,45.269622802734375,0.3917500972747803,115.5574,115.5574,115.5574,45.26962121820769,45.26962121820769,45.26962121820769,244.0,11.0,255.0
000553,train,64.87442779541016,32.224369049072266,0.4967191219329834,64.874425,64.874425,64.874425,32.224368200468646,32.224368200468646,32.224368200468646,188.0,0.0,188.0
000550,train,130.03842163085938,62.896121978759766,0.4836733639240265,130.038425,130.038425,130.038425,62.896123080197675,62.896123080197675,62.896123080197675,255.0,0.0,255.0
000551,train,172.229248046875,57.76081085205078,0.3353716731071472,172.22925,172.22925,172.22925,57.760811926750996,57.760811926750996,57.760811926750996,226.0,29.0,255.0
000554,train,161.5430450439453,66.7310562133789,0.41308528184890747,161.54305,161.54305,161.54305,66.73105234220048,66.73105234220048,66.73105234220048,230.0,25.0,255.0
000556,train,189.5115509033203,67.00920104980469,0.3535889983177185,189.51155,189.51155,189.51155,67.00920247695461,67.00920247695461,67.00920247695461,255.0,0.0,255.0
000557,train,131.03024291992188,63.84190368652344,0.4872303009033203,131.03025,131.03025,131.03025,63.841906181892,63.841906181892,63.841906181892,255.0,0.0,255.0
000555,train,97.31710052490234,41.64299774169922,0.42791038751602173,97.3171,97.3171,97.3171,41.642998182047364,41.642998182047364,41.642998182047364,254.0,1.0,255.0
000559,train,170.23187255859375,56.972476959228516,0.33467572927474976,170.231875,170.231875,170.231875,56.97247940000834,56.97247940000834,56.97247940000834,255.0,0.0,255.0
000561,train,48.39384841918945,23.512598037719727,0.4858592450618744,48.39385,48.39385,48.39385,23.512598371458225,23.512598371458225,23.512598371458225,161.0,0.0,161.0
000558,train,106.43769836425781,43.73741149902344,0.41092029213905334,106.4377,106.4377,106.4377,43.73741211720236,43.73741211720236,43.73741211720236,245.0,10.0,255.0
000560,train,165.41932678222656,68.25736999511719,0.41263237595558167,165.419325,165.419325,165.419325,68.25737353242047,68.25737353242047,68.25737353242047,255.0,0.0,255.0
000562,train,109.99829864501953,56.286922454833984,0.5117071866989136,109.9983,109.9983,109.9983,56.28692074638654,56.28692074638654,56.28692074638654,251.0,4.0,255.0
000564,train,38.29192352294922,24.396448135375977,0.637117326259613,38.291925,38.291925,38.291925,24.396447585547676,24.396447585547676,24.396447585547676,143.0,0.0,143.0
000563,train,116.18887329101562,60.226318359375,0.5183483958244324,116.188875,116.188875,116.188875,60.22631776253945,60.22631776253945,60.22631776253945,246.0,9.0,255.0
000567,train,167.70066833496094,73.005615234375,0.43533289432525635,167.700675,167.700675,167.700675,73.00561779441617,73.00561779441617,73.00561779441617,255.0,0.0,255.0
000565,train,181.07009887695312,63.685184478759766,0.351715624332428,181.0701,181.0701,181.0701,63.68518144741365,63.68518144741365,63.68518144741365,255.0,0.0,255.0
000566,train,96.10144805908203,43.08774185180664,0.44835683703422546,96.10145,96.10145,96.10145,43.08774370859421,43.08774370859421,43.08774370859421,248.0,0.0,248.0
000569,train,129.4451446533203,65.14262390136719,0.5032449960708618,129.44515,129.44515,129.44515,65.14262000777602,65.14262000777602,65.14262000777602,255.0,0.0,255.0
000568,train,187.08885192871094,64.98930358886719,0.34737133979797363,187.08885,187.08885,187.08885,64.9893049330234,64.9893049330234,64.9893049330234,255.0,0.0,255.0
000570,train,214.3355255126953,58.762996673583984,0.2741635739803314,214.335525,214.335525,214.335525,58.76299641759579,58.76299641759579,58.76299641759579,213.0,42.0,255.0
000571,train,117.3905029296875,47.68633270263672,0.4062196910381317,117.3905,117.3905,117.3905,47.68633252568287,47.68633252568287,47.68633252568287,242.0,13.0,255.0
