image_id,split,contrast,correlation,energy,homogeneity
000270,train,0.6022270298191467,0.97916251018784,0.19787665663309656,0.7764514030721631
000269,train,0.34891602683468104,0.9748647398000599,0.25394423839416275,0.8435841382187137
000271,train,0.38619308471290464,0.9738511457002863,0.23486113409735349,0.8290536536357973
000268,train,0.5884694411142004,0.9819760277636302,0.16893424635366033,0.7726192484518739
000272,train,0.7543723375762068,0.9745774507236247,0.1678743688250494,0.7341801987124489
000273,train,0.5772120437211441,0.977141950227901,0.19084422777927357,0.7940575975044755
000274,train,0.37804128510573154,0.9730363595671638,0.24311446569595868,0.8314072696267238
000275,train,0.5840097377751705,0.9745591859355873,0.19180929334502347,0.7868577570627617
000277,train,1.1018630908348859,0.9467164580754382,0.17052640437156608,0.6708274063893186
000279,train,0.7506191809300315,0.9710752056371943,0.16692888136588319,0.7367073902895552
000276,train,0.6359319120985643,0.9696119767142264,0.1927982833379308,0.779528036995098
000281,train,0.48377464734841735,0.9711440789762583,0.2132380220245445,0.8024224388026635
000278,train,0.4538172780144375,0.9775537825960584,0.20464706462993748,0.8059762153008421
000280,train,0.9939844846057702,0.9490013782847935,0.17333284773169777,0.699481641243868
000283,train,2.401017364742498,0.9287154642725688,0.13471777350465564,0.6081267398262185
000282,train,1.1250556398745002,0.940105052674402,0.17242640882104124,0.683509902927079
000284,train,0.9555242583475765,0.966330897958593,0.17255884445657957,0.7354430796810162
000287,train,0.6787119289340103,0.9528852992378561,0.21887026494425185,0.7720403866129639
000288,train,0.6142045889345207,0.9618452061288262,0.22287356687988213,0.8211939934643007
000285,train,0.6178945170012496,0.9732791018713787,0.180760399352778,0.768839307325041
000289,train,0.7105338558273603,0.9705232917864398,0.18251468670256082,0.7761698732035396
000286,train,0.9690565773027584,0.9627477051379532,0.17461395286442635,0.714557270528148
000291,train,1.4796309274800399,0.9236077929375063,0.18704897529375766,0.6389433602236343
000290,train,1.078899478356248,0.9683941492672763,0.16655593828277687,0.6972051035728608
000292,train,1.379564892992884,0.899996535048844,0.1790660155737933,0.645387895097901
000293,train,0.8806197548656994,0.9363631033507668,0.20890550246799572,0.7512986824734993
000294,train,0.5485632158253195,0.9634839945746363,0.21305155785878557,0.7890333290458496
000295,train,0.7192968331505243,0.9304295213638998,0.23373008433087916,0.7622158423907874
000296,train,0.4468465742417673,0.9565060338731343,0.2545751845688088,0.8352880909548306
000298,train,1.816505720225494,0.9391838971975762,0.14341571650475682,0.6461160657302614
000299,train,1.4708297834349418,0.9316596494671909,0.17708748364078863,0.6484560196679026
000297,train,2.252146296201821,0.9475961629555597,0.1172218090457291,0.59320649297387
000501,train,35.896099660740205,0.9121916026249486,0.04877239369507802,0.24711065083274347
000502,train,30.76281257174189,0.9357081360018109,0.04565198202920981,0.25590936183640434
000300,train,1.006854131061398,0.9376472920348187,0.18314228818280853,0.7100252931237045
000503,train,11.416153100528021,0.9647635470089932,0.07002118586170428,0.3650905628923705
000504,train,28.334542955896136,0.9327898209749065,0.03923207398034052,0.25029237958458334
000506,train,26.902328839629607,0.9414319892255509,0.04185853204203371,0.2622418076097345
000507,train,9.484480396908372,0.9435618859063664,0.06767554109945609,0.3732527747288861
000505,train,10.11017795194244,0.9447139001672976,0.06545311095413116,0.3707461431641008
000508,train,11.65316955972758,0.9557575765606398,0.0711115139159662,0.36153388457284946
000510,train,25.695467885110794,0.8987036041823718,0.047667372853554345,0.2645778767525278
000509,train,18.076569395199357,0.9294684479872648,0.05535780989011808,0.2996511106106438
000511,train,31.621842269724198,0.901797909291408,0.038328146171287936,0.23524593033783212
000512,train,34.75298577277244,0.9299798227798699,0.04587535086294177,0.24203084002498668
000513,train,9.725707343825706,0.9326251414328748,0.06346367476370887,0.37026618933098115
000515,train,25.705080956814534,0.9009674807920249,0.052600009322081184,0.26445194688874496
000517,train,32.84503708262111,0.9264790689121001,0.07734124586163561,0.272361531180967
000514,train,5.283734089227861,0.9294605514798858,0.0984019803882046,0.4536795111293696
000516,train,27.055706514807518,0.9332523543682448,0.05213929000069847,0.2651123648457851
000518,train,5.782664560110202,0.9380760661441764,0.10991022160573063,0.46826325903770993
000519,train,5.721297445348574,0.9432694121307676,0.08946780471214621,0.44788749081127416
000520,train,26.503717030584426,0.9424576549614292,0.057887808409683286,0.2825330509683264
000521,train,30.874512282223243,0.9382855483506802,0.08400044079724295,0.2858396079717551
000523,train,32.18452162462051,0.9429192518855536,0.14994139527680422,0.3280110829023758
000522,train,33.189390129581824,0.9279687733696309,0.0815445866627682,0.2820047256049487
000524,train,32.45355052546995,0.9434293136575831,0.12115011699634064,0.3154713374309131
000525,train,14.16279130423693,0.9307596485601377,0.05413994988341329,0.3109957382234169
000526,train,11.069609117924626,0.9026006856935478,0.0620786987884647,0.33864848190297225
000527,train,36.2406352192433,0.9275719178440058,0.09641596203791095,0.2809419051883357
000528,train,38.938085828890564,0.8976356343154811,0.039933066223216254,0.2264310204948734
000529,train,37.27982373797918,0.9308230169998191,0.11991583719838275,0.2959618222509915
000530,train,41.5890513799963,0.9032965046661785,0.0485317174113689,0.24002660450156485
000532,train,13.642918462872762,0.9147726951646199,0.056266627494779245,0.31980369843162526
000531,train,36.254328814121266,0.9175005343776709,0.06317287989786328,0.2551758683723415
000533,train,10.32195766267887,0.921745621096753,0.07156186360715436,0.3563304424275356
000534,train,34.739622828609996,0.9323505981545152,0.05284265521031353,0.25206486181014154
000535,train,38.319885276636974,0.9309251200684718,0.14755721930191742,0.3182934013050215
000536,train,30.295846427569206,0.953071984597694,0.19245388924249335,0.3685095176684029
000537,train,31.108567105833664,0.9506767631880801,0.15429601129669285,0.33999995624915536
000539,train,22.596535086600557,0.9280267043195841,0.04334626975696764,0.2637026774085157
000538,train,23.588940450985877,0.9523900208823026,0.0619070473718514,0.2824303920422884
000542,train,35.60381514169833,0.9263419337467449,0.12436087491556658,0.2958376761259375
000541,train,33.00490466290843,0.9160727614251075,0.2954148461342844,0.4259059648001506
000543,train,33.794307610386916,0.9332222951841779,0.12381513786300549,0.3022216980635641
000540,train,18.05767167053546,0.8869469350788401,0.050299311926332614,0.2803904316805622
000544,train,15.456847785883724,0.9350415919608795,0.04995020402962587,0.3061938933074737
000546,train,35.922134052240835,0.9254665449069571,0.06633176235601587,0.25367269978836143
000545,train,38.809201878682764,0.9122874492911139,0.050789363942246646,0.23610808467806604
000547,train,39.66362724153756,0.9323450895292305,0.16068261252143717,0.33165640244772776
000548,train,34.83217454659077,0.934714443755621,0.15258912088278284,0.32101993931512157
000551,train,26.917990364257836,0.9348769102624254,0.1118838881227463,0.2987123623874811
000550,train,26.035483732112333,0.9470828606098678,0.04769239749787483,0.2705928493021148
000549,train,38.6604397303777,0.9339700029805768,0.2629864452357763,0.4127841281019079
000554,train,23.80201001836596,0.956923673954406,0.14425667431683947,0.33651985058117206
000552,train,20.666198345789848,0.9183324115131279,0.04353100206832802,0.2636208350110096
000553,train,10.268726149784431,0.9201925864901827,0.06441767080328041,0.3485620965561132
000555,train,17.663810040047974,0.9179798402771255,0.05190699345556294,0.2822979475958248
000557,train,29.255638120807056,0.9422281020901229,0.036734310819068944,0.2515372807522026
000558,train,18.526952752340353,0.9217057793224154,0.046326391712866406,0.27469956291858205
000556,train,28.92471755988057,0.9480741703532872,0.2729807847981208,0.4214285250038732
000559,train,36.37598098359812,0.9096327804358681,0.10626387796998554,0.28262499524047363
000561,train,6.863402322526324,0.8996709501279533,0.07945982653303474,0.4056145130801132
000563,train,20.989526662500296,0.953335459470636,0.04181824295943906,0.277430476082077
000562,train,22.227866904318557,0.9434997754809115,0.04082466394367666,0.276252191204058
000560,train,33.6937594380532,0.9417679082424756,0.12792418068094066,0.30941216901236446
000564,train,5.414217183633911,0.9264939428944057,0.09224325966070536,0.4496336659813852
000566,train,17.077417990970115,0.9260694199384705,0.046507920535460115,0.290130633326028
000565,train,34.07796998954154,0.9324593173681766,0.1400570177197922,0.3102522959877417
000567,train,29.517362765604624,0.9553987752651366,0.1704201649900154,0.3520240947622587
000568,train,34.072561474887074,0.9352033465599507,0.1902398211370236,0.3529321418190246
000571,train,21.57123954161674,0.9230798569308751,0.04376411686927699,0.26558799462450966
000570,train,24.962857976430335,0.9418197098931389,0.3328497988384214,0.46463647887193066
000569,train,27.05800353289289,0.9489449110605194,0.03682119494919935,0.25439764193557135
000573,train,30.110260821875844,0.9413058736866238,0.17931160204170163,0.34426351533636795
000574,train,34.493215155727846,0.8836981057339891,0.08269991876195133,0.25269923678002104
000572,train,28.603147271892468,0.9359156773154483,0.0493561433224778,0.2529991751422529
000576,train,34.83790076652289,0.9319221074545627,0.077777875538591,0.25722830420850235
000575,train,7.500504776420161,0.9196694104189332,0.07404886828059312,0.39548398926776085
000577,train,29.12294722342672,0.9284314307616568,0.03704418909409521,0.23453631745849712
000578,train,6.010068202688571,0.9409194418085738,0.08565659267115555,0.43713521784894627
000579,train,21.05810830803768,0.9092340664975732,0.044237761891987054,0.2628310703626106
000580,train,26.601339087569794,0.9483202616202813,0.045274687423831395,0.25761132775483975
000581,train,26.6080722457465,0.9389804173389209,0.03806082159489073,0.24599062819120682
000582,train,29.12814366885186,0.9469552467611306,0.04053558003761814,0.24886492748966804
000584,train,19.195054109379395,0.957697244601352,0.054051180073215285,0.2951155241140852
000583,train,5.758303988215187,0.9318143365269878,0.08825388264809948,0.4413551593935361
000585,train,24.874729931382795,0.9495159231543504,0.03795766884094737,0.2560287299178604
000587,train,25.156466054893713,0.9542966956554719,0.04167587582542068,0.2670900740524763
000589,train,9.206078775858966,0.9467639886601327,0.07124453304464932,0.38673770791136775
000586,train,21.779014648113673,0.9574145986362125,0.043380399716977366,0.28151762376893275
000590,train,29.90589221488144,0.9486686411523038,0.04535231151314834,0.2528522399454159
000588,train,18.817305690891,0.906393498662347,0.05276667212116917,0.27506824051988915
000591,train,26.874421759814286,0.9559638015526633,0.07993502293084942,0.29397979595665663
000592,train,28.785449040889695,0.9370708247383297,0.19569845432503713,0.3623479526816433
000593,train,24.01269150320126,0.9306996114478936,0.07974926796333724,0.2944521638219273
000596,train,26.83398958625615,0.9375917098744169,0.043511387716929265,0.2578898294596217
000595,train,29.55845726092386,0.9518019505972205,0.06599526941801687,0.27859155806030517
000594,train,24.69113116343137,0.9574896480338903,0.06406794007271725,0.29577597910325415
000597,train,26.626278186618315,0.959462407474339,0.06269179960779649,0.2975015955438025
000599,train,8.41234816213043,0.9531130813031589,0.07865696129888536,0.4124546313890525
000598,train,16.339411971022635,0.9306823410217139,0.04704436943380724,0.3000474472102824
000600,train,15.790242806672957,0.9372620092900341,0.04861845617775562,0.3024832224325358
000001,test,1.3455673354080044,0.9453754990758514,0.1851424598399955,0.6950464656562826
000003,test,1.0159184564956756,0.9395582267340763,0.21159866870210564,0.7517865238337297
000004,test,1.103493705838839,0.940274529852998,0.19122302577736977,0.7209684833302734
000005,test,1.3393287503507374,0.9536635147189425,0.17333680384914638,0.6870564361336668
000002,test,1.13413976608933,0.9458285079945685,0.19409364264075676,0.7020898619513667
000008,test,1.0656850878759285,0.9324243599323668,0.21268236125741052,0.7409548456460899
000006,test,1.501021477948116,0.9560294774719903,0.15489502758652718,0.6696432767715724
000007,test,1.1044370328801367,0.9339834154509182,0.20070855733260512,0.7331996492321095
000010,test,1.2927128663622682,0.9475743610851882,0.18867553777398388,0.6962080750908106
000009,test,1.0587499999999994,0.9486020269190283,0.1897166108270258,0.7197637537845988
000012,test,0.8070219115883986,0.9410802644277895,0.20043565012785997,0.7404788545092258
000011,test,0.4397467987143842,0.953302465489614,0.25268163058721005,0.8163568918114397
000013,test,0.8014161862612562,0.938594935506442,0.2061549471871436,0.7419950138627383
000015,test,1.0518987067316274,0.9190633721491419,0.19114686711851048,0.7039054487978208
000016,test,1.5629099176083465,0.8993643253414857,0.15861189045361082,0.6250723324935844
000017,test,1.0757731870009952,0.8633003780371753,0.21256310350238694,0.6874093404608472
000014,test,0.5199997768027956,0.9528256368466859,0.2354548376151603,0.7944758936736669
000018,test,1.4118070683366075,0.8294402975707509,0.21008292941703377,0.6511691078189689
000020,test,0.3367627796342118,0.9783413196485804,0.2519156699426946,0.8443149697051995
000019,test,1.6507414929979851,0.8984642994997027,0.15426449393564706,0.6117865105847965
000022,test,0.5752493112771984,0.977577229835462,0.2057250707622942,0.7756130636674431
000021,test,0.3971702101879958,0.9769246357548771,0.2326063414216285,0.8247374311118494
000024,test,0.34261666836721677,0.9751258490766588,0.25769795103664755,0.8415361930209423
000023,test,0.7476239701043286,0.9715869776827065,0.21290711327149867,0.744479961571882
000025,test,0.5021608040201007,0.9619719741835349,0.2291413333745122,0.7960707220324235
000026,test,1.1722220875953366,0.8385238978645846,0.21934287728615354,0.6678087793488179
000027,test,1.38485115935005,0.8141726726836569,0.20994796429664442,0.6489789415932186
000028,test,1.7108774200954007,0.7636111425066031,0.201848350313596,0.6093360096727776
000029,test,1.9188199882662031,0.8547252616809276,0.15850274357029304,0.591149453061226
000030,test,0.9453760872892387,0.9121363054435925,0.20813379279094202,0.6985931368075893
000032,test,0.7228350827742779,0.9486546541504374,0.1964292416719746,0.7442619814863277
000031,test,1.3893391449633967,0.8802615869669059,0.19011531084018757,0.6475636283361104
000034,test,0.42939306303089053,0.9583674998644203,0.24038153858476446,0.8101879168536021
000033,test,0.6175755363109966,0.9528061271102778,0.20717335553268657,0.7644518600596554
000035,test,0.4587682384001225,0.9358185484027916,0.25938731978362484,0.8061687478639723
000037,test,0.3739623243119149,0.9588650578264146,0.25845186070682535,0.831779455653904
000038,test,0.6161942644695565,0.969399216298751,0.23227094064685982,0.7741126983569568
000039,test,0.3163218376144684,0.9735434725688648,0.29332732469907763,0.8519850011478713
000036,test,0.49395228043772177,0.98140214145764,0.22050047106720527,0.7973460166527333
000041,test,0.6141458242991605,0.9813561285193824,0.18438476535078732,0.7625512590775035
000042,test,0.7589444685355716,0.9511271665449783,0.1919088112582977,0.7341555948541661
000040,test,1.2972966354615718,0.9047364203500662,0.18940284704709676,0.6527160293671008
000046,test,0.3532929240109175,0.9599697118728727,0.26604365296820787,0.8373250745366125
000044,test,1.4312078794990177,0.8930255946604955,0.1853265670799118,0.6416110909393334
000045,test,0.7508433665790883,0.9413604422100135,0.20101371239126242,0.7417305651546153
000043,test,1.6671679463306384,0.8677417116476991,0.16965701901688252,0.6215984887135932
000047,test,0.4674435629926281,0.9585152457950363,0.24457113510988723,0.8078367150458201
000048,test,0.5645828444251718,0.9587736788368373,0.2152350875519438,0.778134229661991
000049,test,0.4988620131112413,0.9584933568484244,0.23106030848617037,0.8010439358605997
000050,test,0.6800395696757899,0.9462895320957607,0.20794211100143406,0.7513199614255299
000053,test,1.1612872101624876,0.9127907281179314,0.18047827407863476,0.6595011475632844
000052,test,0.9102078603678286,0.9264535655608177,0.19312840839235626,0.7053452295740485
000054,test,1.0561342244216005,0.9220993371028677,0.1829571972721356,0.6842135339815694
000051,test,1.0527886577557843,0.92335160294332,0.18326972669157346,0.6767105716244681
000055,test,0.6924274609086037,0.9435661127805063,0.2234174749370782,0.7603043545812376
000056,test,1.1521593054103003,0.9170157785035326,0.17788693081481244,0.6660385960280446
000057,test,0.5037153725480193,0.9554520072117685,0.2336628196422797,0.7953589652261602
000058,test,0.5380535609519679,0.9538121968376131,0.22354865489429065,0.784622185546229
000060,test,0.8428498456750761,0.9387979520390775,0.19490611928557944,0.7264009942108682
000059,test,0.5161749738540417,0.9653056515067424,0.21302685660258994,0.7963759288935061
000061,test,0.47169827564217004,0.9763848558227117,0.22047277605176008,0.8043357264825172
000062,test,0.8230515840624446,0.936914360115318,0.19999643042639076,0.7304017775941005
000063,test,1.0094647731040993,0.9334706620891965,0.19345729783080917,0.7008438815931082
000065,test,1.998269807157616,0.9059613432420852,0.15088435244838136,0.6090929104598174
000066,test,1.9032761842205952,0.9451012378268036,0.13322905590285794,0.625758399919298
000064,test,1.3665350547151998,0.9395441206096472,0.15349889487432966,0.6613294608874373
000067,test,2.1889738986812235,0.9145071747808848,0.14164865560125453,0.5820666431936566
000068,test,1.759998979669923,0.9253149460318927,0.15069132685660253,0.6091011837230346
000072,test,1.8094201336632412,0.935456385940862,0.14786008988253166,0.6056903295207953
000071,test,0.7708825217457852,0.9680438132376369,0.17922929211048813,0.7438838811058599
000070,test,0.9077380238757244,0.9456427966518133,0.19287503345632517,0.7156973137244151
000073,test,0.5577231972042956,0.9766812836843871,0.21632767872718284,0.7833247827499114
000069,test,1.978115450348188,0.9174402780045332,0.14373330762243602,0.5933163377758229
000074,test,0.7499106573476522,0.9708240031864841,0.19955388863324425,0.7428083749451054
000075,test,0.5329582238604187,0.9623941613086073,0.22746968834260772,0.7988990286961001
000076,test,0.9105523493100016,0.9645523120052416,0.18979050427462144,0.714916000160121
000081,test,0.5391651149146747,0.9599631857582072,0.22510434574178248,0.8018027454584262
000077,test,0.7796816570160451,0.9700768820600622,0.20461161047898374,0.7363912186449902
000078,test,0.8978523646149537,0.9691435958035074,0.19961042802772175,0.7315224226089789
000079,test,0.46634151085376113,0.9613313817545899,0.2485548480126723,0.8109415702181577
000080,test,0.7304133612223562,0.9735414750034141,0.16948586462544352,0.7470878569584203
000082,test,0.42217572634747336,0.9605942050715952,0.25206276586217313,0.8265552242642175
000083,test,0.5352284582812541,0.9607946514803334,0.2242793185885497,0.7927226504797429
000084,test,0.6505453345407239,0.9639749199222067,0.19694954230030237,0.7715695390863048
000085,test,0.8246296839527584,0.9558681051174069,0.18554439967701192,0.7459002628065874
000086,test,0.7962342805397545,0.953539104482554,0.19130627624793786,0.7502837777785667
000091,test,0.941445520750963,0.9320731149523186,0.18699252519978032,0.7103737710745431
000089,test,0.969850330331863,0.8805322011016661,0.21368656633108257,0.7001356156955341
000087,test,0.8491151506262277,0.9550843437506351,0.18261188087390637,0.740748750196806
000088,test,0.9068913093385711,0.9180194846652796,0.20229594543265403,0.7193983679151597
000090,test,0.6539637591510853,0.9508166312111203,0.20440333154282536,0.7606393926023688
000092,test,1.6384688352932173,0.8728591088716396,0.18263831172603337,0.6333820585725173
000093,test,1.999347403259955,0.7807691756182383,0.20483146923602083,0.6204314144029459
000096,test,0.45214712522000877,0.9639645780785189,0.22650915491812484,0.8056020333106606
000097,test,0.9274897329286022,0.9312807257958456,0.19088458097286184,0.7162113766756995
000095,test,1.1377168201413157,0.919665984754929,0.1839074390250444,0.6999465727371195
000099,test,0.8244416881361125,0.9403906237142232,0.2058920519094037,0.7433510040693068
000094,test,1.9524775846236255,0.8959995414830253,0.15720658852297625,0.6250222821798362
000098,test,0.8088205940871878,0.9333219323662293,0.20219138822305466,0.7328595783188824
000101,test,0.9823349616100812,0.9378317276360622,0.19032196661646955,0.7105689673387408
000100,test,1.0800967400454047,0.9328570537534637,0.1849956423116885,0.6881279525471707
000106,test,0.6918886309721197,0.9435376637478854,0.21368178082819397,0.7549194026960028
000102,test,1.1406031107313221,0.9206345228573718,0.17930742616522222,0.6707304961590363
000105,test,1.0843403884906762,0.9311318265673391,0.18871016467651366,0.6902112947562701
000104,test,1.1498331122618168,0.9251924368383706,0.1772189649150261,0.6694173772523623
000107,test,1.9316463982348275,0.9221054904924321,0.1470315021407372,0.6209169362153173
000103,test,0.7557932428640667,0.9434707116858985,0.20719325082108192,0.7507836891750591
000108,test,0.49852437951177214,0.9555477067529904,0.2307444104989389,0.7962678170667059
000111,test,0.7751041374384616,0.9590205121225833,0.20071611391156946,0.7551404955810375
000110,test,0.6755959365354691,0.9466653175928823,0.21585925398780828,0.7643658365254025
000109,test,0.5099987245874039,0.9634383232976806,0.22078423531944633,0.8004241976125428
000112,test,0.4556759686758668,0.9658026354829625,0.22902234162724308,0.8094579797141297
000113,test,0.8902429342142183,0.9549335173527972,0.1952381964229475,0.7402443434953023
000115,test,1.14540220136214,0.9493347606738707,0.17144648768322276,0.7036752498149886
000114,test,0.9483728286100557,0.9510701865674471,0.18958757371369095,0.7293343530759016
000116,test,1.2320491097620088,0.9326377800409149,0.1699409674834233,0.6899342326383178
000118,test,1.1457823699716854,0.9152428480906817,0.18255206600875984,0.6904559467725072
000117,test,1.08311650256358,0.9267228092007508,0.18635361377618606,0.6966317601964873
000121,test,1.6437395416167129,0.9022006751443321,0.16263026635002664,0.6422659809228783
000120,test,1.5829547802464095,0.8996170146339311,0.1721608303953837,0.6503334343878001
000119,test,1.3525669591612888,0.9108217889898215,0.1752975053783857,0.6740867189046572
000123,test,1.583209352600566,0.901182969221647,0.17693396314242077,0.644136439505829
000122,test,2.169335860775962,0.8847283570179707,0.15623594039655292,0.6164787989580112
000124,test,1.7489442134530517,0.8859419783474102,0.17117287058065753,0.6465752494400414
000125,test,1.199855272555672,0.8804532595618593,0.20015731615119864,0.684519409120681
000129,test,0.4229352026630618,0.9636559663730504,0.2399594141243336,0.8243630154499213
000126,test,1.0019559727571865,0.9272327124976516,0.19406114469055077,0.7043700162314416
000128,test,0.5120315409534987,0.9596559190909777,0.21995749752902913,0.7958724272075925
000127,test,0.5800665127668801,0.9531232208883583,0.21430218379273064,0.7747812527448785
000130,test,1.5232260286202588,0.8750587370079733,0.18988011133654184,0.6541559097959457
000131,test,0.40222846465831696,0.9579018561898159,0.2511673665698164,0.8229426049615512
000132,test,0.9647905772517412,0.9316262321108518,0.18830961030155047,0.7014660904669604
000134,test,1.1558281253985667,0.9124991065875765,0.17873372567837287,0.6703883647192502
000133,test,0.5855175624314464,0.9467395951882163,0.22644614552422457,0.7750758608486764
000135,test,1.1730504999617377,0.9193962603134493,0.17811109864305646,0.6649052988260982
000136,test,0.9896176313037258,0.9207196919604477,0.19492758048596295,0.6984385195332035
000137,test,1.3268034652960234,0.9182450555284912,0.1673230270677331,0.6464914393820008
000138,test,0.6566829069203887,0.9665122767600414,0.20000897541832233,0.7538303545483864
000139,test,0.7015289327347395,0.9263975146441275,0.22826286915803348,0.7626968264349725
000140,test,0.947560008162642,0.9544728567143679,0.1940451195448381,0.7200401378188869
000142,test,0.6549187562176363,0.9330391779680594,0.2259671794503135,0.7586011823675725
000141,test,1.0804774825906187,0.9489481071466164,0.1918607261435637,0.6993131770974464
000143,test,0.5920309032472004,0.9552374639997205,0.23142821125330432,0.7976388359295465
000144,test,0.6556274711119048,0.9583128461379762,0.2072753124363715,0.7775462103318644
000145,test,0.7007214052495981,0.9538169807467994,0.2049350569390342,0.763292643171131
