image_id,split,laplacian_var,is_blurry
000996,train,11.857674984375,True
001002,train,6.653466734375,True
000999,train,6.99416636,True
000998,train,7.5438744743749995,True
000997,train,37.1822343975,True
001000,train,10.293674819375,True
001001,train,10.38089375,True
001005,train,15.19279804,True
001003,train,12.034434359375,True
001004,train,13.604544,True
001013,train,29.399837069375,True
001008,train,17.518533074374997,True
001006,train,16.691719824375003,True
001012,train,30.126474609375,True
001011,train,24.638258397500003,True
001010,train,23.74722775,True
001009,train,18.277248897499998,True
001007,train,17.7837387775,True
001014,train,27.363914,True
001016,train,18.464822194375,True
001018,train,8.081616444375,True
001015,train,21.091358394375,True
001017,train,9.899870049374998,True
001023,train,9.820873374375,True
001021,train,5.637874969375,True
001020,train,25.346147437499997,True
001019,train,5.656972024375,True
001022,train,19.8135906975,True
001024,train,24.1682783775,True
001028,train,12.1622990975,True
001029,train,11.64699951,True
001027,train,28.116774049375003,True
001025,train,25.694558984375,True
001026,train,20.3328351775,True
001030,train,15.630174894375,True
001031,train,18.2689492775,True
001032,train,12.448421294375,True
001034,train,10.228167624375,True
001033,train,8.050860824375,True
001035,train,10.80559559,True
001036,train,14.449596197499998,True
001037,train,13.6740494375,True
001040,train,27.088621294374995,True
001038,train,17.376272194374998,True
001042,train,23.305175,True
001039,train,21.49074639,True
001049,train,6.7739242343749995,True
001041,train,29.517543240000006,True
001044,train,22.5264157775,True
001043,train,19.570119824375,True
001046,train,7.932911494375,True
001048,train,20.99919224,True
001052,train,29.730631769375,True
001045,train,16.3629912975,True
001050,train,14.6441366775,True
001054,train,24.951840390000005,True
001055,train,16.26769936,True
001047,train,17.949047277499997,True
001051,train,20.688286310000002,True
001053,train,28.02706775,True
001056,train,16.869216319375,True
001060,train,9.293573374374999,True
001057,train,8.959349959999999,True
001059,train,4.657874049375,True
001058,train,18.724409974375,True
001063,train,20.5794544375,True
001061,train,13.196223374375,True
001062,train,17.642907569375,True
001064,train,22.02034991,True
001066,train,19.131149960000002,True
001069,train,7.116124999375,True
001071,train,13.95724216,True
001067,train,24.663574949374997,True
001070,train,27.4628835975,True
001068,train,17.539905694375,True
001065,train,22.456524049375,True
001072,train,13.430385177499998,True
001074,train,7.90009804,True
001073,train,16.073184397500004,True
001075,train,8.09849964,True
001077,train,14.045374144374998,True
001079,train,20.420113609375,True
001080,train,19.246625,True
001082,train,10.265897999375,True
001078,train,17.254392794375,True
001076,train,12.726670899375,True
001081,train,21.793192977500002,True
001083,train,10.640024319375001,True
001086,train,22.362501469375,True
001089,train,27.673372824375,True
001088,train,17.550991297499998,True
001087,train,11.1253492775,True
001085,train,5.398617574375,True
001084,train,3.6615472774999995,True
001090,train,13.219395797499999,True
001091,train,13.4914754975,True
001093,train,7.053224994375001,True
001095,train,7.309547750000001,True
001094,train,9.1731997975,True
001092,train,14.80934676,True
001098,train,24.797814274375,True
001096,train,13.0134744975,True
001100,train,12.77569831,True
001097,train,21.134124499375,True
001099,train,23.3700645975,True
001101,train,17.323145569375,True
001105,train,18.940449909999998,True
001104,train,21.93834951,True
001107,train,6.593174774375001,True
001102,train,30.82743775,True
001103,train,14.38283236,True
001108,train,9.982372969375001,True
001110,train,22.5661924375,True
001106,train,12.5494835975,True
001113,train,17.3489953775,True
001109,train,18.9117449375,True
001111,train,24.847996197500002,True
001112,train,25.227220269375,True
001117,train,14.378123734374999,True
001118,train,11.726549960000002,True
001115,train,22.43039639,True
001114,train,4.642173110000001,True
001116,train,11.802520269375,True
001121,train,30.9048609375,True
001122,train,29.88249375,True
001120,train,33.524665849375,True
001119,train,32.179124474374994,True
001124,train,48.30094039,True
001125,train,51.2898969375,True
001127,train,47.207969359375,True
001123,train,37.879641649374996,True
001129,train,20.3326202975,True
001126,train,46.764964549375,True
001128,train,43.2907894375,True
001130,train,69.33913684000001,True
001131,train,36.097451719375,True
001133,train,36.406317189999996,True
001132,train,46.08718684937501,True
001135,train,22.064137397499998,True
001137,train,22.139162924375,True
001134,train,32.7940145975,True
001138,train,31.765767299374996,True
001136,train,16.2694924375,True
001141,train,35.202949797500004,True
001139,train,23.323047999374996,True
001143,train,19.455196109375002,True
001140,train,25.698221484375,True
001145,train,26.329810749375,True
001146,train,29.858248897499998,True
001142,train,12.163545377500002,True
001149,train,16.70069831,True
001144,train,23.302198677499998,True
001150,train,29.322524924375,True
001151,train,28.141606294375002,True
001152,train,12.229123949375,True
001154,train,12.580918369375,True
001147,train,18.440111124375004,True
001153,train,13.830824819374998,True
001155,train,7.056424399374999,True
001157,train,13.885597110000003,True
001156,train,10.989414274375001,True
001148,train,10.036148789999999,True
001161,train,5.375672674375,True
001159,train,4.744673844375,True
001158,train,9.20169271,True
001165,train,8.62188391,True
001162,train,12.665676574375,True
001163,train,9.180539269375,True
001168,train,6.640898310000002,True
001166,train,9.3306638775,True
001160,train,9.039487750000001,True
001164,train,5.665072969374999,True
001167,train,22.83979999,True
001169,train,14.037729749999999,True
001171,train,7.72024559,True
001170,train,20.200470694374996,True
001172,train,23.868495160000002,True
001173,train,37.985565910000005,True
001179,train,9.525949577499999,True
001174,train,15.130073374375,True
001180,train,21.371921849375003,True
001176,train,18.530444477499998,True
001175,train,10.944971669375,True
001177,train,10.7301251775,True
001178,train,6.28898704,True
001182,train,28.964627484375,True
001183,train,12.694973844375001,True
001181,train,29.030174859375002,True
001185,train,11.7503949375,True
001184,train,8.216449797500001,True
001187,train,44.310908799375,True
001188,train,32.04219039,True
001189,train,26.729492794375,True
001186,train,5.365974924375,True
001190,train,16.168874819375002,True
001192,train,965.1095509975002,False
001191,train,1504.030272694375,False
001193,train,1652.89047391,False
001195,train,1629.164702599375,False
001194,train,1552.2933315774999,False
001197,train,956.9060935993749,False
001198,train,1309.346466,False
001196,train,1467.423721669375,False
001203,train,471.7252070975,False
001200,train,1266.283620874375,False
001204,train,1047.1723304443751,False
001199,train,955.666806224375,False
001206,train,970.0423659600001,False
001201,train,997.4303213443751,False
001202,train,1453.424867124375,False
001205,train,1338.780945874375,False
001209,train,662.9443540399999,False
001210,train,174.72798019750002,False
001207,train,1314.800641024375,False
001213,train,1423.7342493993751,False
001214,train,1562.983520899375,False
001208,train,1202.2499029843752,False
001215,train,1438.9046243693751,False
001212,train,282.671548609375,False
001211,train,809.5225972775,False
001217,train,1600.9701715975002,False
001218,train,1328.8138524743752,False
001219,train,1730.9275138993748,False
001216,train,1542.5004645493752,False
001221,train,1176.341327734375,False
001224,train,1355.464848749375,False
001222,train,807.3069492493751,False
001226,train,914.8286251775,False
001225,train,1593.464173794375,False
001223,train,1158.02721639,False
001220,train,1352.208034274375,False
001227,train,1048.877170269375,False
001228,train,1325.8514469975,False
001229,train,1412.7540750974997,False
001231,train,1525.032621099375,False
001232,train,1050.787739894375,False
001234,train,1419.620148219375,False
001233,train,1114.6908838693748,False
001230,train,911.36159244,False
001236,train,1264.419637994375,False
001237,train,1478.900572799375,False
001239,train,1503.959795609375,False
001235,train,1147.40816999,False
001238,train,1364.857369824375,False
001242,train,2009.3249034493751,False
001241,train,2120.8040277974997,False
001240,train,2002.30014199,False
001246,train,1572.4637558975,False
001244,train,1370.5874434975,False
001243,train,2165.4629234774998,False
001249,train,1777.479920694375,False
001248,train,1442.8823293975,False
001247,train,1725.1473698593747,False
001251,train,893.19566975,False
001245,train,303.29266256937495,False
001253,train,1647.7328749999997,False
001252,train,451.2352474400001,False
001250,train,788.6194236093751,False
001254,train,1113.555303024375,False
001255,train,1771.09211639,False
001258,train,1669.66779199,False
001256,train,1434.445797149375,False
001259,train,1807.6601343943753,False
001257,train,1129.682965424375,False
001262,train,2125.2904662775,False
001263,train,1105.9017144375,False
001260,train,1330.8713441193752,False
001261,train,1481.6420264775,False
001265,train,1191.6615129193751,False
001266,train,1319.5671955975,False
001264,train,1047.521965609375,False
001270,train,1107.065274324375,False
001268,train,870.3713484375,False
001272,train,404.85274204937497,False
001267,train,1502.60128319,False
001271,train,604.04982296,False
001269,train,1027.6874677600001,False
001275,train,1139.61460759,False
001273,train,672.27286176,False
001274,train,1755.7613599843748,False
001280,train,959.904102359375,False
001278,train,726.974216369375,False
001277,train,112.40619664437499,False
001279,train,665.863854424375,False
001285,train,941.28561396,False
001286,train,213.123807149375,False
001281,train,941.28561396,False
001282,train,1862.919327734375,False
001276,train,338.91207089937495,False
001283,train,1471.7923838693748,False
001291,train,1400.211187549375,False
001290,train,1556.82339264,False
001288,train,1457.18758119,False
001284,train,1623.37023559,False
001292,train,1332.53241759,False
001289,train,1121.83299375,False
001293,train,1770.2005322975003,False
001294,train,1222.7248792243752,False
001295,train,996.0411660993751,False
001287,train,1323.2105224375,False
001297,train,164.380326494375,False
001296,train,1197.454257819375,False
001298,train,928.36717391,False
001300,train,1143.486671859375,False
001299,train,831.01947856,False
001303,train,488.10229984,False
001301,train,1571.15307676,False
001302,train,187.00185975000002,False
001304,train,1016.3252010000002,False
001307,train,705.67177711,False
001310,train,908.359046109375,False
001309,train,1735.2976637693748,False
001311,train,493.1696734975,False
001305,train,1707.966485449375,False
001308,train,1134.2822622400001,False
001312,train,824.119698774375,False
001314,train,202.8667205775,False
001306,train,1587.17760311,False
001317,train,565.8569383775,False
001313,train,301.188054,False
001320,train,624.9673663599999,False
001315,train,2005.0604912343747,False
001318,train,834.5105609375,False
001316,train,897.278842949375,False
001319,train,861.577141199375,False
001322,train,446.377876374375,False
001323,train,292.899704524375,False
001324,train,181.177276494375,False
001329,train,1176.539897669375,False
001328,train,1544.9847999975,False
001321,train,1551.8165887775,False
001330,train,700.4773380943749,False
001327,train,1113.4960839999999,False
001325,train,1182.054177044375,False
001326,train,1758.123429569375,False
001332,train,976.1861317693752,False
001333,train,296.853485524375,False
001336,train,1443.475906194375,False
001337,train,1108.326150044375,False
001334,train,1362.31799964,False
001335,train,1142.5234605775,False
001331,train,1038.7151370974998,False
001341,train,1042.6773928774999,False
001338,train,1048.10072511,False
001339,train,1435.0896400775,False
001343,train,1286.81479744,False
001344,train,182.4527669375,False
001346,train,1474.3946414775,False
001340,train,1204.74808684,False
001347,train,1148.97889191,False
001342,train,212.726252294375,False
001345,train,1124.931438449375,False
001350,train,627.1103300193749,False
001349,train,379.35459424,False
001348,train,1181.5148243993751,False
001351,train,1526.1087310399998,False
001354,train,1046.5096909975,False
001355,train,1083.1635101775,False
001353,train,1255.72459264,False
001356,train,1255.38992839,False
001359,train,1447.4305832743748,False
001358,train,517.907053609375,False
001352,train,1113.92685639,False
001357,train,1413.2422136493751,False
001360,train,345.12719235937504,False
001362,train,696.221471224375,False
001361,train,1442.04228919,False
001363,train,1312.76479516,False
001365,train,1207.7825056775,False
001366,train,1223.139588544375,False
001364,train,1638.304695094375,False
001369,train,1484.458778734375,False
001367,train,1295.6035073693752,False
001368,train,884.2110234375,False
001370,train,1438.1175713774999,False
001374,train,1059.13403975,False
001371,train,1267.147672674375,False
001372,train,262.039358394375,False
001373,train,1421.8589672943751,False
001375,train,1439.105421859375,False
001378,train,1353.7197484375,False
001380,train,1127.711012569375,False
001379,train,1390.9351667343751,False
001376,train,620.298120899375,False
001384,train,1374.112008069375,False
001377,train,697.4805142743751,False
001381,train,1390.3311299375,False
001382,train,1354.905800749375,False
001383,train,512.880978419375,False
001385,train,375.775503609375,False
001387,train,384.834741949375,False
001386,train,1306.46064776,False
001391,train,1466.58941119,False
001390,train,943.198837484375,False
001388,train,493.18498839,False
001389,train,730.774087249375,False
001394,train,174.68488929937502,False
001392,train,1615.9414167899997,False
001398,train,169.29590497437502,False
001397,train,1409.200092794375,False
001399,train,200.95188630999996,False
001396,train,1266.9851224374997,False
001395,train,975.7110068974999,False
001393,train,367.54354467750005,False
001400,train,1141.29939184,False
001402,train,1581.027532794375,False
001401,train,1471.843019859375,False
001403,train,1446.7785393975,False
001404,train,1356.76431084,False
001407,train,1543.64560036,False
001405,train,621.9336272975,False
001406,train,408.08181479,False
001409,train,1598.6019882399999,False
001411,train,1499.9559603775,False
001408,train,1799.3980815099999,False
001412,train,523.9537142775,False
001410,train,1654.8317842443748,False
001415,train,1632.682117669375,False
001414,train,1591.4225878443751,False
001413,train,389.78516364937497,False
001417,train,1372.32364936,False
001416,train,1292.9033040193751,False
001419,train,1155.5529989975003,False
001421,train,1445.2820181093748,False
001420,train,761.358552734375,False
001424,train,706.8120658400001,False
001418,train,1230.8820741443749,False
001423,train,1505.8455974375,False
001422,train,1526.6931702974998,False
001431,train,1411.90035,False
001430,train,1233.0013194375001,False
001427,train,1491.0199884400001,False
001425,train,1702.3686905974998,False
001429,train,1407.62665244,False
001432,train,1067.400262569375,False
001426,train,1519.9043199900002,False
001435,train,794.81648975,False
001428,train,1380.3320223100002,False
001434,train,1273.6197109375,False
001433,train,424.91048860937497,False
001439,train,1531.7563269375,False
001436,train,1224.86707559,False
001437,train,1273.4140338775,False
001441,train,232.358971484375,False
001438,train,892.7057865775,False
001440,train,1360.2247767193749,False
001443,train,1061.8066354774999,False
001444,train,164.07985307750002,False
001447,train,1151.562789859375,False
001442,train,1059.6137985599999,False
001448,train,1503.4994704399999,False
001445,train,1602.469636,False
001450,train,1191.9983844375,False
001451,train,1063.539745194375,False
001446,train,794.7049659693749,False
001452,train,1598.8204391775,False
001453,train,1410.849909794375,False
001458,train,204.2490822975,False
001449,train,1308.4415016975001,False
001457,train,1549.3938389743748,False
001454,train,1851.2570971743748,False
001455,train,262.35638279,False
001456,train,1720.414955194375,False
001461,train,1433.3446181993752,False
001463,train,185.313864919375,False
001462,train,1529.3370339493752,False
001465,train,1305.116294849375,False
001460,train,1431.252335449375,False
001459,train,1057.5827939775002,False
001466,train,1115.8682923775,False
001464,train,907.6458999375001,False
001468,train,874.4577256493751,False
001470,train,1389.138758174375,False
001467,train,1319.36583391,False
001469,train,337.093578419375,False
001471,train,1270.5560198775001,False
001472,train,1410.8794014693751,False
001478,train,730.80698975,False
001474,train,1149.4692189599998,False
001476,train,1434.406813224375,False
001473,train,1228.975330844375,False
001477,train,1161.7839427099998,False
001475,train,1315.8720429774999,False
001479,train,311.073827044375,False
001480,train,778.105796999375,False
001482,train,19.597966444375,True
001483,train,30.258894240000007,True
001481,train,19.443274144375,True
001485,train,145.87277251937505,False
001488,train,134.302299744375,False
001486,train,176.77360967749996,False
001484,train,133.29445816937502,False
001487,train,184.72912184937502,False
001489,train,156.05154271,False
001491,train,149.801618624375,False
001495,train,92.10564516000001,True
001490,train,144.98910673437496,False
001492,train,65.62485,True
001496,train,38.031124544375,True
001494,train,83.24524711,True
001497,train,45.593974969375004,True
001493,train,77.77939671,True
001504,train,63.323291590000004,True
001503,train,106.017024859375,False
001498,train,35.2256643775,True
001502,train,28.601223844375003,True
001501,train,25.555231937499997,True
001505,train,145.335179199375,False
001499,train,30.968495597500006,True
001500,train,10.5007957975,True
001507,train,145.7185444775,False
001508,train,20.071796644374995,True
001509,train,60.927824310000005,True
001512,train,15.093024319375,True
001506,train,67.73629284937499,True
001511,train,32.337010124375,True
001513,train,6.689293997499998,True
001515,train,24.926496389999997,True
001514,train,20.780506294374998,True
001510,train,94.93918743750001,True
001518,train,42.809629297499995,True
001517,train,43.99750629437499,True
001519,train,41.962197699375004,True
001516,train,24.479915544374997,True
001523,train,7.315974924375,True
001520,train,44.964877910000006,True
001524,train,6.2345241443749995,True
001522,train,32.105824144375,True
001526,train,51.179879099375,True
001528,train,33.529621669375,True
001527,train,24.366963609375006,True
001530,train,61.302943359374986,True
001529,train,34.819864,True
001531,train,62.67767167750001,True
001525,train,65.824311124375,True
001521,train,63.718319594375,True
001532,train,68.34889447749998,True
001534,train,83.006260749375,True
001535,train,69.0801444975,True
001533,train,82.74091149437501,True
001537,train,19.93399879,True
001536,train,44.651972024375006,True
001541,train,69.17551673437501,True
001538,train,25.597959594375,True
001543,train,37.379914599375,True
001539,train,81.521412574375,True
001540,train,77.998767359375,True
001542,train,33.3937986775,True
001547,train,39.904922359375,True
001546,train,36.22563499437499,True
001549,train,9.541895024375,True
001545,train,76.5990724375,True
001544,train,45.280274544375,True
001548,train,38.970121294375,True
001553,train,33.7149999775,True
001551,train,71.0640557775,True
001550,train,22.23309804,True
001552,train,109.91204867750001,False
001556,train,36.98734831,True
001554,train,47.280074234375,True
001558,train,308.927128419375,False
001555,train,35.721422024374995,True
001560,train,40.56231257437499,True
001559,train,351.323174069375,False
001561,train,109.364281994375,False
001557,train,197.158923499375,False
001562,train,109.39193671,False
001565,train,61.525371099375,True
001566,train,41.98579983999999,True
